bill_number,bill_id,session_id,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1069574,1400,SB920,4,Passed,2018-07-20,"Engineering, land surveying, and architecture: limited liability partnerships.","An act to amend Sections 6738 and 8729 of the Business and Professions Code, and to amend Sections 16101, 16956, and 16959 of the Corporations Code, relating to limited liability partnerships.",0,,2018-07-20,"Chaptered by Secretary of State. Chapter 150, Statutes of 2018.",https://legiscan.com/CA/bill/SB920/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB920
1069635,1400,SB921,1,Introduced,2018-01-23,"State agencies: Internet Web sites: disclosure of financial information.","An act to add Section 11000.5 to the Government Code, relating to state agencies.",479,"Senate Governmental Organization",2018-04-10,"April 10 set for first hearing. Failed passage in committee. (Ayes 4. Noes 3. Page 4604.) Reconsideration granted.",https://legiscan.com/CA/bill/SB921/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB921
1069720,1400,SB922,1,Introduced,2018-01-23,"Surplus state property: affordable student housing.","An act to add and repeal Section 11011.30 of the Government Code, and to add and repeal Sections 21080.40 and 21168.16 of the Public Resources Code, relating to state property.",479,"Senate Governmental Organization",2018-04-10,"April 10 set for first hearing. Failed passage in committee. (Ayes 5. Noes 5. Page 4604.) Reconsideration granted.",https://legiscan.com/CA/bill/SB922/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB922
1069542,1400,SB923,4,Passed,2018-09-30,"Criminal investigations: eyewitness identification.","An act to add Section 859.7 to the Penal Code, relating to criminal procedure.",0,,2018-09-30,"Chaptered by Secretary of State. Chapter 977, Statutes of 2018.",https://legiscan.com/CA/bill/SB923/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB923
1069730,1400,SB924,2,Engrossed,2018-05-31,"Personal income taxes: exclusion: National Guard.","An act to add and repeal Section 17131.8 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",449,"Assembly Appropriations",2018-08-16,"August 16 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB924/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB924
1069553,1400,SB925,4,Passed,2018-07-20,"Foster care.","An act to amend Section 16501 of the Welfare and Institutions Code, relating to foster care.",0,,2018-07-20,"Chaptered by Secretary of State. Chapter 151, Statutes of 2018.",https://legiscan.com/CA/bill/SB925/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB925
1071151,1400,SB926,5,Vetoed,2018-09-29,"CalWORKs and CalFresh: work requirements.","An act to amend Section 11320.31 of, and to add Section 18929 to, the Welfare and Institutions Code, relating to public social services.",0,,2018-09-29,"In Senate. Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/SB926/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB926
1071033,1400,SB927,1,Introduced,2018-01-24,Bail.,"An act to amend Section 1269 of the Penal Code, relating to bail.",489,"Senate Rules",2018-02-01,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB927/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB927
1071055,1400,SB928,1,Introduced,2018-01-24,"Initiative measures: circulating title and summary.","An act to amend Section 9004 of the Elections Code, relating to initiatives.",489,"Senate Rules",2018-02-01,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB928/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB928
1072247,1400,SB929,4,Passed,2018-09-14,"Special districts: Internet Web sites.","An act to add Sections 6270.6 and 53087.8 to the Government Code, relating to special districts.",0,,2018-09-14,"Chaptered by Secretary of State. Chapter 408, Statutes of 2018.",https://legiscan.com/CA/bill/SB929/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB929
1072224,1400,SB930,2,Engrossed,2018-05-30,"Financial institutions: cannabis.","An act to amend Sections 99, 185, 301, 329, 1003, and 14001.1 of, and to add Division 2.5 (commencing with Section 11000) to, the Financial Code, relating to financial institutions.",449,"Assembly Appropriations",2018-08-16,"August 16 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB930/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB930
1072256,1400,SB931,4,Passed,2018-09-17,"Conservatorships: custody status.","An act to amend Sections 5352 and 5352.5 of the Welfare and Institutions Code, relating to conservatorships.",0,,2018-09-17,"Chaptered by Secretary of State. Chapter 458, Statutes of 2018.",https://legiscan.com/CA/bill/SB931/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB931
1072213,1400,SB932,1,Introduced,2018-01-25,"School districts.","An act to amend Section 35010 of the Education Code, relating to school districts.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB932/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB932
1072265,1400,SB933,5,Vetoed,2018-09-23,"Visual and performing arts education: grant program.","An act to add Chapter 17 (commencing with Section 53080) to Part 28 of Division 4 of Title 2 of the Education Code, relating to visual and performing arts education.",0,,2018-09-23,"In Senate. Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/SB933/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB933
1072283,1400,SB934,1,Introduced,2018-01-25,"Criminal justice: California Violence Intervention and Prevention Grant Program.","An act to add Title 10.2 (commencing with Section 14130) to Part 4 of the Penal Code, relating to criminal justice.",475,"Senate Appropriations",2018-05-25,"May 25 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB934/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB934
1072221,1400,SB935,1,Introduced,2018-01-25,"Elections: candidate statements.","An act to add Section 21 to the Elections Code, relating to elections.",475,"Senate Appropriations",2018-05-25,"May 25 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB935/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB935
1072252,1400,SB936,1,Introduced,2018-01-25,"Office of Planning and Research: Automated Vehicles Smart Planning Task Force.","An act to add Article 5.5 (commencing with Section 65053) to Chapter 1.5 of Division 1 of Title 7 of, and to repeal Section 65053.1 of, the Government Code, relating to state government.",475,"Senate Appropriations",2018-05-25,"May 25 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB936/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB936
1072234,1400,SB937,5,Vetoed,2018-09-30,"Lactation accommodation.","An act to amend Sections 1030, 1031, and 1033 of, and to add Sections 1034 and 1035 to, the Labor Code, relating to employment.",0,,2018-09-30,"In Senate. Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/SB937/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB937
1073815,1400,SB938,1,Introduced,2018-01-29,"Health care service plans.","An act to amend Section 1367 of the Health and Safety Code, relating to health care.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB938/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB938
1073873,1400,SB939,4,Passed,2018-09-18,"Claims against the state: appropriation.","An act relating to the payment of claims against the state, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2018-09-18,"Chaptered by Secretary of State. Chapter 508, Statutes of 2018.",https://legiscan.com/CA/bill/SB939/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB939
1073827,1400,SB940,2,Engrossed,2018-05-29,"Student financial aid: Cal Grant Program: foster youth.","An act to amend Sections 69433.6 and 69435.3 of the Education Code, relating to student financial aid.",458,"Assembly Higher Education",2018-06-26,"June 26 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB940/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB940
1073870,1400,SB941,4,Passed,2018-05-17,"California Victim Compensation Board: claims.","An act relating to state claims, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2018-05-17,"Chaptered by Secretary of State. Chapter 13, Statutes of 2018.",https://legiscan.com/CA/bill/SB941/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB941
1073862,1400,SB942,4,Passed,2018-07-16,"State claims.","An act relating to state claims, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,2018-07-16,"Chaptered by Secretary of State. Chapter 109, Statutes of 2018.",https://legiscan.com/CA/bill/SB942/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB942
1073899,1400,SB943,1,Introduced,2018-01-29,"Local government: housing.","An act to amend Section 65584.2 of the Government Code, relating to local government.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB943/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB943
1073829,1400,SB944,2,Engrossed,2018-05-30,"Community Paramedicine Act of 2018.","An act to amend, repeal, and add Section 1797.272 of, and to add and repeal Chapter 13 (commencing with Section 1800) of Division 2.5 of, the Health and Safety Code, relating to community paramedicine.",449,"Assembly Appropriations",2018-08-16,"August 16 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB944/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB944
1073897,1400,SB945,2,Engrossed,2018-05-29,"Breast and Cervical Cancer Treatment Program.","An act to amend Sections 104161, 104161.1, and 104162.1 of the Health and Safety Code, relating to cancer.",457,"Assembly Health",2018-06-26,"June 26 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB945/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB945
1073859,1400,SB946,4,Passed,2018-09-17,"Sidewalk vendors.","An act to add Chapter 6.2 (commencing with Section 51036) to Part 1 of Division 1 of Title 5 of the Government Code, relating to sidewalk vendors.",0,,2018-09-17,"Chaptered by Secretary of State. Chapter 459, Statutes of 2018.",https://legiscan.com/CA/bill/SB946/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB946
1075122,1400,SB947,5,Vetoed,2018-09-18,"Pupil instruction: digital citizenship and media literacy.","An act to add Section 51206.5 to the Education Code, relating to pupil instruction.",0,,2018-09-18,"In Senate. Consideration of Governor's veto pending.",https://legiscan.com/CA/bill/SB947/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB947
1075100,1400,SB948,1,Introduced,2018-01-30,"California Environmental Quality Act community plans.","An act to add Section 21184.7 to the Public Resources Code, relating to environmental quality.",482,"Senate Judiciary",2018-05-08,"May 8 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB948/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB948
1075066,1400,SB949,1,Introduced,2018-01-30,"Conflicts of interest: public officers and employees: charter schools.","An act to add Section 47604.1 to the Education Code, and to amend Sections 1091, 1091.5, and 1092 of the Government Code, relating to conflicts of interest.",482,"Senate Judiciary",2018-04-19,"April 24 set for first hearing canceled at the request of author.",https://legiscan.com/CA/bill/SB949/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB949
1075155,1400,SB950,1,Introduced,2018-01-30,"Office of Business Sustainability.","An act to add Article 6.3 (commencing with Section 12099.100) to Chapter 1.6 of Part 2 of Division 3 of Title 2 of the Government Code, relating to state government.",475,"Senate Appropriations",2018-05-25,"May 25 hearing: Held in committee and under submission.",https://legiscan.com/CA/bill/SB950/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB950
1075110,1400,SB951,2,Engrossed,2018-05-31,"Taxes: credits: motion pictures: Legislative Analyst’s Office report.","An act to amend Section 38.9 of the Revenue and Taxation Code, relating to taxation.",0,,2018-08-27,"Ordered to inactive file on request of Assembly Member Calderon.",https://legiscan.com/CA/bill/SB951/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB951
1075033,1400,SB952,1,Introduced,2018-01-30,"Water conservation: local water supplies.","An act relating to water.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB952/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB952
1075039,1400,SB953,1,Introduced,2018-01-30,"Off-highway motor vehicles.","An act relating to vehicles.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB953/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB953
1075072,1400,SB954,4,Passed,2018-09-11,"Mediation: confidentiality: disclosure.","An act to amend Section 1122 of, and to add Section 1129 to, the Evidence Code, relating to mediation.",0,,2018-09-11,"Chaptered by Secretary of State. Chapter 350, Statutes of 2018.",https://legiscan.com/CA/bill/SB954/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB954
1075078,1400,SB955,4,Passed,2018-09-18,"Oroville Dam: Citizens Advisory Commission.","An act to add Part 3 (commencing with Section 6600) to Division 3 of the Water Code, relating to water.",0,,2018-09-18,"Chaptered by Secretary of State. Chapter 509, Statutes of 2018.",https://legiscan.com/CA/bill/SB955/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB955
1075139,1400,SB956,1,Introduced,2018-01-30,"Electronic benefits transfer system.","An act to amend Section 10072 of the Welfare and Institutions Code, relating to public social services.",489,"Senate Rules",2018-02-08,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/SB956/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180SB956
